"","id","timestamp","x","y","ring_id","sex","sensor","tag_site","study_name","study_id"
"35379","Werner",2024-12-02,-16.03776,13.4937648,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35385","Werner",2024-12-03,-16.0374608,13.4942208,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35391","Werner",2024-12-04,-16.0331328,13.4930976,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35397","Werner",2024-12-05,-16.0339888,13.4919456,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35403","Werner",2024-12-06,-16.0340368,13.4912992,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35409","Werner",2024-12-07,-16.03288,13.4923232,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35415","Werner",2024-12-08,-16.0332128,13.4925968,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35421","Werner",2024-12-09,-16.0334752,13.4922048,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"35427","Werner",2024-12-10,-16.0333152,13.4922912,"YGY/GMR",NA,"GPS","DE","GrassBirdHabitats Adult Godwits_2024",3626635334
"39789","Aldemardum",2015-10-06,-16.012,13.504,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39813","Aldemardum",2015-10-20,-15.854,13.549,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39816","Aldemardum",2015-10-21,-16.029,13.486,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39817","Aldemardum",2015-10-22,-16.039,13.483,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39820","Aldemardum",2015-10-24,-16.045,13.483,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39823","Aldemardum",2015-10-25,-16.086,13.507,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39826","Aldemardum",2015-10-26,-16.012,13.502,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39828","Aldemardum",2015-10-28,-16.011,13.491,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39831","Aldemardum",2015-10-29,-16.034,13.506,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39834","Aldemardum",2015-10-30,-16.007,13.495,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39835","Aldemardum",2015-10-31,-16.011,13.493,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39836","Aldemardum",2015-11-01,-16.014,13.491,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39839","Aldemardum",2015-11-02,-16.048,13.493,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39842","Aldemardum",2015-11-03,-16.02,13.498,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39844","Aldemardum",2015-11-04,-16.011,13.499,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39845","Aldemardum",2015-11-05,-16.046,13.482,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39847","Aldemardum",2015-11-06,-16.051,13.458,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39852","Aldemardum",2015-11-08,-16.046,13.484,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39856","Aldemardum",2015-11-09,-16.042,13.497,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39858","Aldemardum",2015-11-10,-16.031,13.481,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39862","Aldemardum",2015-11-12,-16.035,13.492,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39865","Aldemardum",2015-11-13,-16.049,13.462,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39868","Aldemardum",2015-11-14,-16.045,13.467,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39871","Aldemardum",2015-11-16,-16.037,13.493,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"39874","Aldemardum",2015-11-17,-16.014,13.473,"B6RRYL",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40470","Balk",2015-08-09,-15.894,13.516,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40547","Balk",2015-10-21,-15.811,13.484,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40548","Balk",2015-10-22,-16.043,13.462,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40551","Balk",2015-10-24,-16.048,13.481,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40553","Balk",2015-10-25,-16.04,13.48,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40555","Balk",2015-10-26,-16.039,13.508,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40559","Balk",2015-10-28,-16.013,13.5,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40560","Balk",2015-10-29,-16.015,13.495,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40563","Balk",2015-10-30,-16.01,13.504,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40566","Balk",2015-10-31,-16.047,13.465,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40567","Balk",2015-11-02,-16.014,13.5,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40569","Balk",2015-11-03,-16.038,13.468,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40572","Balk",2015-11-04,-16,13.485,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40575","Balk",2015-11-06,-16.048,13.482,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40576","Balk",2015-11-07,-16.045,13.482,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40578","Balk",2015-11-08,-16.036,13.489,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40580","Balk",2015-11-09,-16.009,13.489,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40581","Balk",2015-11-10,-16.045,13.483,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40582","Balk",2015-11-11,-16.047,13.49,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40584","Balk",2015-11-12,-16.031,13.483,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40587","Balk",2015-11-13,-16.033,13.495,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40589","Balk",2015-11-15,-16.037,13.493,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40592","Balk",2015-11-17,-15.789,13.508,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40596","Balk",2015-11-19,-16.036,13.49,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40598","Balk",2015-11-20,-16.04,13.49,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40600","Balk",2015-11-21,-16.042,13.503,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40602","Balk",2015-11-22,-16.038,13.492,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40603","Balk",2015-11-24,-16.04,13.491,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40606","Balk",2015-11-25,-16.053,13.456,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40608","Balk",2015-11-26,-16.041,13.494,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40610","Balk",2015-11-28,-16.032,13.485,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40613","Balk",2015-11-29,-16.038,13.49,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40617","Balk",2015-11-30,-16.039,13.506,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40620","Balk",2015-12-01,-16.041,13.489,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40622","Balk",2015-12-03,-16.039,13.491,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40624","Balk",2015-12-04,-16.029,13.482,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40626","Balk",2015-12-05,-16.031,13.485,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40867","Balk",2016-10-31,-15.904,13.479,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40869","Balk",2016-11-03,-16.009,13.47,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40871","Balk",2016-11-04,-16.042,13.493,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40873","Balk",2016-11-05,-16.038,13.49,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40874","Balk",2016-11-06,-16.042,13.495,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40875","Balk",2016-11-07,-16.038,13.489,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40878","Balk",2016-11-08,-16.037,13.508,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40880","Balk",2016-11-09,-16.036,13.483,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40882","Balk",2016-11-11,-16.039,13.491,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40884","Balk",2016-11-12,-16.032,13.509,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40885","Balk",2016-11-13,-16.04,13.507,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40887","Balk",2016-11-15,-16.053,13.491,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40888","Balk",2016-11-16,-16.055,13.491,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40891","Balk",2016-11-18,-16.038,13.493,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40892","Balk",2016-11-19,-16.04,13.493,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40893","Balk",2016-11-20,-16.032,13.477,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40895","Balk",2016-11-21,-16.042,13.508,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40897","Balk",2016-11-22,-15.869,13.487,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40900","Balk",2016-11-24,-15.773,13.548,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40903","Balk",2016-11-25,-15.901,13.531,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40904","Balk",2016-11-26,-15.903,13.486,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40907","Balk",2016-11-29,-15.779,13.55,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40912","Balk",2016-11-30,-15.906,13.484,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40914","Balk",2016-12-01,-15.778,13.552,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"40916","Balk",2016-12-03,-15.78,13.55,"Y6LBRL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42977","DeJouwer",2015-11-21,-16.036,13.491,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42978","DeJouwer",2015-11-22,-16.057,13.456,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42979","DeJouwer",2015-11-23,-16.032,13.482,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42982","DeJouwer",2015-11-25,-16.035,13.485,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42986","DeJouwer",2015-11-26,-16.042,13.508,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42988","DeJouwer",2015-11-27,-16.021,13.473,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42991","DeJouwer",2015-11-29,-16.039,13.497,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42994","DeJouwer",2015-11-30,-16.012,13.497,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42995","DeJouwer",2015-12-01,-16.034,13.482,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"42998","DeJouwer",2015-12-03,-16.042,13.492,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43001","DeJouwer",2015-12-04,-16.028,13.481,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43002","DeJouwer",2015-12-05,-16.036,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43005","DeJouwer",2015-12-07,-16.039,13.496,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43008","DeJouwer",2015-12-08,-16.032,13.462,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43011","DeJouwer",2015-12-09,-16.042,13.508,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43012","DeJouwer",2015-12-11,-16.041,13.495,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43016","DeJouwer",2015-12-12,-16.04,13.489,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43020","DeJouwer",2015-12-13,-16.034,13.482,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43024","DeJouwer",2015-12-15,-16.041,13.493,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43026","DeJouwer",2015-12-16,-16.044,13.494,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43028","DeJouwer",2015-12-17,-16.046,13.485,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43031","DeJouwer",2015-12-18,-16.041,13.483,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43032","DeJouwer",2015-12-19,-16.038,13.497,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43033","DeJouwer",2015-12-20,-16.042,13.487,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43035","DeJouwer",2015-12-21,-16.039,13.488,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43038","DeJouwer",2015-12-22,-16.024,13.487,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43039","DeJouwer",2015-12-23,-16.028,13.485,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43040","DeJouwer",2015-12-24,-16.03,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43190","DeJouwer",2016-10-24,-16.024,13.481,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43192","DeJouwer",2016-10-25,-16.032,13.481,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43194","DeJouwer",2016-10-27,-16.035,13.49,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43198","DeJouwer",2016-10-28,-16.031,13.51,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43201","DeJouwer",2016-10-29,-16.038,13.496,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43202","DeJouwer",2016-10-31,-16.021,13.48,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43204","DeJouwer",2016-11-01,-16.042,13.467,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43207","DeJouwer",2016-11-03,-16.038,13.49,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43209","DeJouwer",2016-11-04,-16.025,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43213","DeJouwer",2016-11-06,-16.035,13.495,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43215","DeJouwer",2016-11-07,-16.029,13.481,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43216","DeJouwer",2016-11-08,-16.04,13.492,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43217","DeJouwer",2016-11-09,-16.04,13.49,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43218","DeJouwer",2016-11-10,-16.025,13.482,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43220","DeJouwer",2016-11-11,-16.035,13.481,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43224","DeJouwer",2016-11-13,-16.038,13.492,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43226","DeJouwer",2016-11-14,-16.046,13.506,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43229","DeJouwer",2016-11-16,-16.025,13.483,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43230","DeJouwer",2016-11-17,-16.024,13.482,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43231","DeJouwer",2016-11-18,-16.022,13.469,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43235","DeJouwer",2016-11-21,-15.913,13.502,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43236","DeJouwer",2016-11-25,-15.906,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43238","DeJouwer",2016-11-27,-15.914,13.501,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43242","DeJouwer",2016-11-28,-15.909,13.503,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43243","DeJouwer",2016-11-29,-16.038,13.496,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43244","DeJouwer",2016-12-01,-16.023,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43245","DeJouwer",2016-12-02,-16.023,13.483,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43248","DeJouwer",2016-12-04,-16.03,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43483","DeJouwer",2017-10-23,-16.026,13.485,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43486","DeJouwer",2017-10-24,-16.033,13.493,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43487","DeJouwer",2017-10-25,-16.038,13.493,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43490","DeJouwer",2017-10-26,-16.031,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43492","DeJouwer",2017-10-27,-16.039,13.49,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43493","DeJouwer",2017-10-29,-16.036,13.491,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43496","DeJouwer",2017-10-30,-16.026,13.482,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43497","DeJouwer",2017-10-31,-16.036,13.497,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43498","DeJouwer",2017-11-02,-16.022,13.485,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43499","DeJouwer",2017-11-03,-16.026,13.48,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43501","DeJouwer",2017-11-05,-16.025,13.483,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43504","DeJouwer",2017-11-06,-16.022,13.469,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43507","DeJouwer",2017-11-07,-16.025,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43508","DeJouwer",2017-11-09,-16.022,13.48,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43509","DeJouwer",2017-11-10,-16.022,13.481,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43512","DeJouwer",2017-11-12,-16.029,13.484,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43514","DeJouwer",2017-11-13,-16.029,13.477,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43515","DeJouwer",2017-11-14,-16.041,13.498,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43516","DeJouwer",2017-11-16,-16.038,13.495,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"43517","DeJouwer",2017-11-17,-16.024,13.486,"B6RRLY","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44446","Dokkum",2015-10-29,-16.03,13.488,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44447","Dokkum",2015-10-30,-16.038,13.508,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44450","Dokkum",2015-10-31,-16.043,13.465,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44451","Dokkum",2015-11-02,-16.014,13.502,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44456","Dokkum",2015-11-03,-16.045,13.467,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44458","Dokkum",2015-11-05,-16.05,13.484,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44463","Dokkum",2015-11-07,-16.05,13.482,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44464","Dokkum",2015-11-09,-16.046,13.483,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44466","Dokkum",2015-11-10,-16.045,13.479,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44468","Dokkum",2015-11-12,-16.036,13.494,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44470","Dokkum",2015-11-13,-16.041,13.495,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44474","Dokkum",2015-11-16,-16.039,13.494,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44478","Dokkum",2015-11-17,-16.032,13.482,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44481","Dokkum",2015-11-19,-16.043,13.488,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44483","Dokkum",2015-11-20,-16.02,13.478,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44485","Dokkum",2015-11-21,-16.028,13.483,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44487","Dokkum",2015-11-23,-16.041,13.49,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44489","Dokkum",2015-11-24,-16.059,13.458,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44713","Dokkum",2016-10-22,-16.038,13.495,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44714","Dokkum",2016-10-23,-16.042,13.496,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44715","Dokkum",2016-10-24,-16.035,13.496,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44716","Dokkum",2016-10-26,-16.038,13.492,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44720","Dokkum",2016-10-27,-15.91,13.499,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44721","Dokkum",2016-10-29,-16.036,13.494,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44722","Dokkum",2016-10-30,-16.045,13.483,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44724","Dokkum",2016-10-31,-16.04,13.49,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44725","Dokkum",2016-11-02,-16.05,13.46,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44727","Dokkum",2016-11-03,-16.043,13.486,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44729","Dokkum",2016-11-05,-16.041,13.496,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44732","Dokkum",2016-11-06,-16.028,13.482,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44734","Dokkum",2016-11-07,-16.032,13.483,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"44735","Dokkum",2016-11-09,-16.037,13.49,"Y5RRLR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45110","Easterein",2015-11-19,-16.038,13.491,"B6RBYL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45112","Easterein",2015-11-20,-16.039,13.49,"B6RBYL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45114","Easterein",2015-11-21,-16.037,13.493,"B6RBYL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45117","Easterein",2015-11-22,-16.047,13.489,"B6RBYL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45119","Easterein",2015-11-23,-16.018,13.5,"B6RBYL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45120","Easterein",2015-11-24,-16.041,13.49,"B6RBYL","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"45251","Easterwalde",2015-07-21,-15.779,13.549,"Y5YLRR",NA,"Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49031","Seisbierrum",2016-10-16,-15.895,13.479,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49034","Seisbierrum",2016-10-18,-16.025,13.486,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
